Age,cohort,data_source,10th Percentile,20th Percentile,30th Percentile,40th Percentile,5th percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,98th Percentile,Mean
40,1946-1950,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1951-1955,All Roth-401k accounts #1,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,All Roth-401k accounts #2,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,Baseline,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,High participation,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1951-1955,Less risk,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,Low participation,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,Mandated employer plans (100%),0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,Mandated employer plans (60%),0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,More risk,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,No auto-enrollment,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,No cash outs,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,No target date funds,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,PSID,0,0,0,0.21,0,0.8,1.179,1.894,2.652,3.999,5.894,8.42,1.533
40,1951-1955,Rebalance every 5 years,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,Reduce fees,0,0,0,0,0,0.407,0.901,1.524,2.519,4.285,6.555,9.403,1.483
40,1951-1955,SCF,0,0,0,0.174,0,0.607,1.09,1.657,2.311,3.88,5.545,7.848,1.414
40,1951-1955,SIPP,0,0,0,0.151,0,0.644,1.189,1.943,3.028,5.043,6.877,8.905,1.666
40,1956-1960,All Roth-401k accounts #1,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,All Roth-401k accounts #2,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,Baseline,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,High participation,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1956-1960,Less risk,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,Low participation,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,Mandated employer plans (100%),0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,Mandated employer plans (60%),0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,More risk,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,No auto-enrollment,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,No cash outs,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,No target date funds,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,PSID,0,0,0,0.263,0,0.82,1.149,1.641,2.461,3.328,4.923,7.22,1.309
40,1956-1960,Rebalance every 5 years,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,Reduce fees,0,0,0,0,0,0.424,0.804,1.349,2.176,3.778,5.717,9.275,1.372
40,1956-1960,SCF,0,0,0,0.139,0,0.52,0.866,1.386,2.079,3.465,4.851,6.756,1.224
40,1956-1960,SIPP,0,0,0,0.154,0,0.62,1.05,1.531,2.315,3.985,5.907,8.787,1.419
40,1961-1965,All Roth-401k accounts #1,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,All Roth-401k accounts #2,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,Baseline,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,High participation,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,Less risk,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,Low participation,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,Mandated employer plans (100%),0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,Mandated employer plans (60%),0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,More risk,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,No auto-enrollment,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,No cash outs,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,No target date funds,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,PSID,0,0,0,0.205,0,0.759,1.276,1.996,2.994,5.654,10.274,14.975,2.167
40,1961-1965,Rebalance every 5 years,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,Reduce fees,0,0,0,0,0,0.348,0.793,1.35,2.144,3.758,5.811,8.836,1.356
40,1961-1965,SCF,0,0,0,0.281,0,0.729,1.15,1.883,2.643,4.572,7.897,12.818,1.927
40,1961-1965,SIPP,0,0,0,0.167,0,0.677,1.215,1.867,3.226,5.47,8.415,11.366,1.854
40,1966-1970,All Roth-401k accounts #1,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,All Roth-401k accounts #2,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,Baseline,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,High participation,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,Less risk,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,Low participation,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,Mandated employer plans (100%),0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,Mandated employer plans (60%),0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,More risk,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,No auto-enrollment,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,No cash outs,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,No target date funds,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,PSID,0,0,0,0.074,0,0.614,1.179,1.842,2.628,4.913,8.662,13.637,2.028
40,1966-1970,Rebalance every 5 years,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,Reduce fees,0,0,0,0,0,0.429,1.003,1.698,2.71,4.717,6.814,10.677,1.686
40,1966-1970,SCF,0,0,0,0.024,0,0.432,0.992,1.68,2.673,5.222,7.425,12.375,1.826
40,1966-1970,SIPP,0,0,0,0,-0.761,0.221,0.786,1.474,2.39,4.053,6.141,8.597,1.232
40,1971-1975,All Roth-401k accounts #1,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,All Roth-401k accounts #2,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,Baseline,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,High participation,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,Less risk,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,Low participation,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,Mandated employer plans (100%),0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,Mandated employer plans (60%),0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,More risk,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,No auto-enrollment,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,No cash outs,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,No target date funds,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,PSID,0,0,0,0,-0.156,0.083,0.582,1.04,1.788,2.874,3.988,6.166,0.953
40,1971-1975,Rebalance every 5 years,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,Reduce fees,0,0,0,0,0,0,0.607,1.164,2.05,3.82,6.083,9.658,1.349
40,1971-1975,SCF,0,0,0,0,-0.28,0.043,0.473,0.903,1.721,4.301,7.377,10.754,1.496
40,1971-1975,SIPP,-0.256,0,0,0,-1.163,0,0.396,1.163,2.254,4.653,6.166,9.423,1.191
40,1976-1980,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1976-1980,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1976-1985,All Roth-401k accounts #1,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,All Roth-401k accounts #2,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Baseline,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,High participation,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Less risk,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Low participation,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Mandated employer plans (100%),0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Mandated employer plans (60%),0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,More risk,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,No auto-enrollment,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,No cash outs,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,No target date funds,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Rebalance every 5 years,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976-1985,Reduce fees,0,0,0,0,0,0,0.529,1.079,1.883,3.612,5.789,10,1.303
40,1976+,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1981+,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1981+,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1986-1995,All Roth-401k accounts #1,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,All Roth-401k accounts #2,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Baseline,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,High participation,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Less risk,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Low participation,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Mandated employer plans (100%),0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Mandated employer plans (60%),0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,More risk,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,No auto-enrollment,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,No cash outs,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,No target date funds,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Rebalance every 5 years,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1986-1995,Reduce fees,0,0,0,0,0,0,0.583,1.127,1.933,3.574,5.502,8.989,1.252
40,1996-2005,All Roth-401k accounts #1,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,All Roth-401k accounts #2,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Baseline,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,High participation,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Less risk,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Low participation,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Mandated employer plans (100%),0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Mandated employer plans (60%),0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,More risk,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,No auto-enrollment,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,No cash outs,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,No target date funds,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Rebalance every 5 years,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,1996-2005,Reduce fees,0,0,0,0,0,0,0.585,1.154,1.999,3.748,5.637,9.155,1.322
40,2006-2015,All Roth-401k accounts #1,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,All Roth-401k accounts #2,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Baseline,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,High participation,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Less risk,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Low participation,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Mandated employer plans (100%),0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Mandated employer plans (60%),0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,More risk,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,No auto-enrollment,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,No cash outs,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,No target date funds,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Rebalance every 5 years,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2006-2015,Reduce fees,0,0,0,0,0,0,0.549,1.108,1.944,3.599,5.641,9.15,1.28
40,2016-2025,All Roth-401k accounts #1,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,All Roth-401k accounts #2,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Baseline,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,High participation,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Less risk,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Low participation,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Mandated employer plans (100%),0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Mandated employer plans (60%),0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,More risk,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,No auto-enrollment,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,No cash outs,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,No target date funds,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Rebalance every 5 years,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2016-2025,Reduce fees,0,0,0,0,0,0,0.59,1.155,1.954,3.617,5.892,9.607,1.293
40,2026-2035,All Roth-401k accounts #1,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,All Roth-401k accounts #2,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Baseline,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,High participation,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Less risk,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Low participation,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Mandated employer plans (100%),0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Mandated employer plans (60%),0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,More risk,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,No auto-enrollment,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,No cash outs,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,No target date funds,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Rebalance every 5 years,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2026-2035,Reduce fees,0,0,0,0,0,0,0.526,1.066,1.862,3.599,5.775,9.409,1.278
40,2036-2045,All Roth-401k accounts #1,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,All Roth-401k accounts #2,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Baseline,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,High participation,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Less risk,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Low participation,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Mandated employer plans (100%),0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Mandated employer plans (60%),0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,More risk,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,No auto-enrollment,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,No cash outs,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,No target date funds,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Rebalance every 5 years,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2036-2045,Reduce fees,0,0,0,0,0,0,0.582,1.15,1.961,3.675,5.607,9.218,1.323
40,2046-2055,All Roth-401k accounts #1,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,All Roth-401k accounts #2,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Baseline,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,High participation,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Less risk,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Low participation,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Mandated employer plans (100%),0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Mandated employer plans (60%),0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,More risk,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,No auto-enrollment,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,No cash outs,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,No target date funds,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Rebalance every 5 years,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2046-2055,Reduce fees,0,0,0,0,0,0,0.545,1.073,1.858,3.487,5.586,9.617,1.252
40,2056-2065,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2056-2065,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,All,All Roth-401k accounts #1,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,All Roth-401k accounts #2,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,Baseline,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,High participation,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,All,Less risk,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,Low participation,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,Mandated employer plans (100%),0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,Mandated employer plans (60%),0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,More risk,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,No auto-enrollment,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,No cash outs,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,No target date funds,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,PSID,0,0,0.089,0.356,-0.022,0.876,1.348,2.005,2.845,4.681,7.333,11.078,1.857
40,All,Rebalance every 5 years,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,Reduce fees,0,0,0,0,0,0.124,0.661,1.231,2.076,3.79,5.878,9.461,1.35
40,All,SCF,0,0,0,0.12,-0.047,0.538,1.036,1.641,2.568,4.577,7.05,10.415,1.688
40,All,SIPP,-0.051,0,0,0.095,-0.385,0.432,0.927,1.596,2.642,4.641,6.701,9.416,1.473
40,low-1920,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,low-1925,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
