Age,cohort,data_source,10th percentile,20th percentile,30th percentile,40th percentile,5th percentile,50th percentile,60th percentile,70th percentile,80th percentile,90th percentile,95th percentile,98th percentile,Mean
49,1951-1955,Repeat the 1970s,0,0,0,0,0,0.263,0.744,1.365,2.444,4.309,7.184,10.715,1.54
49,1951-1955,SCF,0,0,0,0.034,0,0.281,0.607,1.403,2.539,6.288,9.678,15.187,2.034
49,1951-1955,SIPP,0,0,0,0,0,0.029,0.283,0.729,1.458,3.323,6.075,8.748,1.061
49,1956-1960,All Roth-401k accounts #1,0,0,0,0,0,0.214,0.61,1.205,2.182,4.097,5.904,8.552,1.313
49,1956-1960,All Roth-401k accounts #2,0,0,0,0,0,0.214,0.61,1.205,2.182,4.097,5.904,8.552,1.313
49,1956-1960,Baseline,0,0,0,0,0,0.214,0.61,1.205,2.182,4.097,5.904,8.552,1.313
49,1956-1960,High participation,0,0,0,0.007,0,0.279,0.713,1.307,2.274,4.19,5.957,8.561,1.366
49,1956-1960,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1956-1960,Less risk,0,0,0,0,0,0.226,0.65,1.31,2.315,4.256,6.124,9.123,1.387
49,1956-1960,Low participation,0,0,0,0,0,0.155,0.521,1.137,2.061,3.966,5.776,8.347,1.257
49,1956-1960,Mandated employer plans (100%),0,0,0,0,0,0.214,0.61,1.205,2.182,4.097,5.904,8.552,1.313
49,1956-1960,Mandated employer plans (60%),0,0,0,0,0,0.214,0.61,1.205,2.182,4.097,5.904,8.552,1.313
49,1956-1960,More risk,0,0,0,0,0,0.214,0.604,1.229,2.214,4.028,5.908,9.077,1.333
49,1956-1960,No auto-enrollment,0,0,0,0.007,0,0.279,0.713,1.307,2.274,4.19,5.957,8.561,1.366
49,1956-1960,No cash outs,0,0,0,0.1,0,0.372,0.826,1.442,2.441,4.397,6.298,9.361,1.479
49,1956-1960,No target date funds,0,0,0,0,0,0.216,0.604,1.201,2.185,4.069,5.957,8.576,1.318
49,1956-1960,PSID,0,0,0,0,0,0,0.297,0.878,2.571,5.412,9.825,14.973,1.836
49,1956-1960,Rebalance every 5 years,0,0,0,0,0,0.214,0.61,1.201,2.176,4.097,5.903,8.605,1.312
49,1956-1960,Reduce fees,0,0,0,0,0,0.222,0.635,1.251,2.272,4.258,6.145,8.924,1.368
49,1956-1960,Repeat the 1970s,0,0,0,0,0,0.215,0.612,1.205,2.182,4.097,5.904,8.552,1.313
49,1956-1960,SCF,0,0,0,0.109,0,0.495,1.015,1.856,3.111,5.94,10.674,15.716,2.215
49,1956-1960,SIPP,0,0,0,0.029,0,0.265,0.677,1.228,2.192,4.741,7.369,9.932,1.468
49,1961-1965,All Roth-401k accounts #1,0,0,0,0,0,0.146,0.551,1.203,2.327,4.549,6.715,10.14,1.422
49,1961-1965,All Roth-401k accounts #2,0,0,0,0,0,0.152,0.556,1.216,2.363,4.58,6.729,10.211,1.433
49,1961-1965,Baseline,0,0,0,0,0,0.152,0.556,1.216,2.363,4.58,6.729,10.211,1.433
49,1961-1965,High participation,0,0,0,0,0,0.209,0.66,1.337,2.508,4.719,6.886,10.383,1.498
49,1961-1965,Less risk,0,0,0,0,0,0.156,0.568,1.232,2.422,4.657,6.793,10.263,1.447
49,1961-1965,Low participation,0,0,0,0,0,0.099,0.443,1.084,2.178,4.385,6.602,10.127,1.365
49,1961-1965,Mandated employer plans (100%),0,0,0,0,0,0.152,0.556,1.216,2.363,4.58,6.729,10.211,1.433
49,1961-1965,Mandated employer plans (60%),0,0,0,0,0,0.152,0.556,1.216,2.363,4.58,6.729,10.211,1.433
49,1961-1965,More risk,0,0,0,0,0,0.153,0.544,1.199,2.318,4.452,6.607,10.116,1.408
49,1961-1965,No auto-enrollment,0,0,0,0,0,0.209,0.66,1.337,2.508,4.719,6.886,10.383,1.498
49,1961-1965,No cash outs,0,0,0,0.081,0,0.336,0.813,1.562,2.791,5.05,7.346,10.987,1.653
49,1961-1965,No target date funds,0,0,0,0,0,0.15,0.555,1.225,2.354,4.591,6.772,10.203,1.438
49,1961-1965,PSID,0,0,0,0,0,0,0.279,1.07,2.673,6.98,12.797,22.278,2.284
49,1961-1965,Rebalance every 5 years,0,0,0,0,0,0.15,0.554,1.207,2.345,4.55,6.686,10.137,1.422
49,1961-1965,Reduce fees,0,0,0,0,0,0.157,0.576,1.269,2.473,4.806,7.044,10.751,1.502
49,1961-1965,Repeat the 1970s,0,0,0,0,0,0.152,0.556,1.216,2.363,4.58,6.729,10.211,1.433
49,1961-1965,SCF,0,0,0,0,0,0.183,0.645,1.488,2.999,6.237,10.438,17.157,2.076
49,1961-1965,SIPP,0,0,0,0,0,0.105,0.361,0.949,1.978,4.653,7.17,9.47,1.323
49,1966-1970,All Roth-401k accounts #1,0,0,0,0.021,0,0.239,0.691,1.403,2.61,5.1,7.769,12.004,1.663
49,1966-1970,All Roth-401k accounts #2,0,0,0,0.044,0,0.346,0.886,1.734,3.079,5.858,8.742,13.271,1.906
49,1966-1970,Baseline,0,0,0,0.045,0,0.352,0.896,1.74,3.082,5.873,8.742,13.31,1.91
49,1966-1970,High participation,0,0,0,0.077,0,0.425,1.031,1.875,3.244,6.118,8.98,13.411,2
49,1966-1970,Less risk,0,0,0,0.047,0,0.356,0.89,1.744,3.042,5.69,8.659,13.148,1.882
49,1966-1970,Low participation,0,0,0,0.012,0,0.273,0.792,1.516,2.756,5.406,8.321,13.238,1.794
49,1966-1970,Mandated employer plans (100%),0,0,0,0.045,0,0.352,0.896,1.74,3.082,5.873,8.742,13.31,1.91
49,1966-1970,Mandated employer plans (60%),0,0,0,0.045,0,0.352,0.896,1.74,3.082,5.873,8.742,13.31,1.91
49,1966-1970,More risk,0,0,0,0.046,0,0.359,0.897,1.776,3.158,5.92,9.213,13.855,1.967
49,1966-1970,No auto-enrollment,0,0,0,0.077,0,0.425,1.031,1.875,3.244,6.118,8.98,13.411,2
49,1966-1970,No cash outs,0,0,0.038,0.244,0,0.667,1.268,2.216,3.621,6.641,9.833,14.189,2.248
49,1966-1970,No target date funds,0,0,0,0.047,0,0.352,0.885,1.683,2.939,5.568,8.417,12.673,1.846
49,1966-1970,PSID,0,0,0,0,0,0,0.125,1.247,2.703,9.876,15.593,20.791,2.396
49,1966-1970,Rebalance every 5 years,0,0,0,0.045,0,0.351,0.893,1.734,3.077,5.756,8.722,13.238,1.903
49,1966-1970,Reduce fees,0,0,0,0.048,0,0.372,0.935,1.808,3.216,6.21,9.342,14.171,2.012
49,1966-1970,Repeat the 1970s,0,0,0,0.045,0,0.355,0.894,1.722,3.058,5.835,8.753,13.024,1.897
49,1966-1970,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1966-1970,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1971-1975,All Roth-401k accounts #1,0,0,0,0,0,0.11,0.38,0.846,1.706,3.634,5.973,9.719,1.211
49,1971-1975,All Roth-401k accounts #2,0,0,0,0,0,0.194,0.665,1.395,2.639,5.017,7.927,12.67,1.674
49,1971-1975,Baseline,0,0,0,0,0,0.208,0.683,1.401,2.651,5.023,7.927,12.67,1.68
49,1971-1975,High participation,0,0,0,0.022,0,0.274,0.777,1.516,2.838,5.249,8.189,12.961,1.76
49,1971-1975,Less risk,0,0,0,0,0,0.211,0.682,1.393,2.655,4.943,8.012,12.349,1.666
49,1971-1975,Low participation,0,0,0,0,0,0.15,0.577,1.236,2.401,4.781,7.753,12.372,1.591
49,1971-1975,Mandated employer plans (100%),0,0,0,0.007,0,0.213,0.683,1.397,2.646,5.017,7.934,12.67,1.681
49,1971-1975,Mandated employer plans (60%),0,0,0,0.006,0,0.213,0.683,1.394,2.646,5.017,7.934,12.67,1.681
49,1971-1975,More risk,0,0,0,0,0,0.214,0.684,1.415,2.693,5.152,8.361,13.138,1.736
49,1971-1975,No auto-enrollment,0,0,0,0.022,0,0.274,0.777,1.516,2.838,5.249,8.189,12.961,1.76
49,1971-1975,No cash outs,0,0,0.028,0.185,0,0.529,1.073,1.865,3.269,5.836,9.157,13.825,2.044
49,1971-1975,No target date funds,0,0,0,0,0,0.208,0.658,1.337,2.536,4.802,7.636,11.943,1.613
49,1971-1975,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1971-1975,Rebalance every 5 years,0,0,0,0,0,0.208,0.682,1.392,2.657,5.001,7.885,12.481,1.674
49,1971-1975,Reduce fees,0,0,0,0,0,0.214,0.708,1.464,2.781,5.284,8.411,13.509,1.771
49,1971-1975,Repeat the 1970s,0,0,0,0,0,0.164,0.531,1.098,2.053,4.005,6.228,10.095,1.342
49,1971-1975,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1971-1975,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1986-1995,All Roth-401k accounts #1,0,0,0,0,0,0.075,0.257,0.561,1.062,2.054,3.165,4.997,0.694
49,1986-1995,All Roth-401k accounts #2,0,0,0,0.014,0,0.259,0.739,1.557,2.905,5.496,8.295,12.812,1.797
49,1986-1995,Baseline,0,0,0,0.025,0,0.279,0.754,1.569,2.919,5.496,8.276,12.685,1.802
49,1986-1995,High participation,0,0,0,0.052,0,0.352,0.867,1.742,3.079,5.67,8.467,13.056,1.884
49,1986-1995,Less risk,0,0,0,0.026,0,0.287,0.768,1.596,2.925,5.45,8.147,12.359,1.779
49,1986-1995,Low participation,0,0,0,0,0,0.213,0.636,1.409,2.696,5.222,7.875,12.335,1.694
49,1986-1995,Mandated employer plans (100%),0,0,0,0.061,0,0.336,0.824,1.635,2.971,5.532,8.324,12.754,1.833
49,1986-1995,Mandated employer plans (60%),0,0,0,0.048,0,0.319,0.803,1.614,2.957,5.498,8.302,12.742,1.824
49,1986-1995,More risk,0,0,0,0.026,0,0.291,0.773,1.627,3.021,5.687,8.78,13.681,1.898
49,1986-1995,No auto-enrollment,0,0,0,0.052,0,0.352,0.867,1.742,3.079,5.67,8.467,13.056,1.884
49,1986-1995,No cash outs,0,0,0.056,0.256,0,0.65,1.252,2.19,3.585,6.235,9.233,13.908,2.18
49,1986-1995,No target date funds,0,0,0,0.025,0,0.266,0.728,1.52,2.772,5.278,7.817,12.023,1.729
49,1986-1995,Rebalance every 5 years,0,0,0,0.025,0,0.281,0.754,1.568,2.922,5.498,8.287,12.683,1.804
49,1986-1995,Reduce fees,0,0,0,0.027,0,0.297,0.794,1.645,3.076,5.813,8.718,13.516,1.908
49,1986-1995,Repeat the 1970s,0,0,0,0.023,0,0.299,0.864,1.871,3.529,6.858,10.426,16.104,2.221
49,1996-2005,All Roth-401k accounts #1,0,0,0,0,0,0.076,0.251,0.535,1.046,2.046,3.156,4.779,0.664
49,1996-2005,All Roth-401k accounts #2,0,0,0,0.015,0,0.26,0.738,1.538,2.867,5.518,8.305,12.163,1.748
49,1996-2005,Baseline,0,0,0,0.025,0,0.279,0.758,1.565,2.894,5.466,8.274,12.035,1.748
49,1996-2005,High participation,0,0,0,0.054,0,0.334,0.861,1.702,3.08,5.702,8.42,12.307,1.83
49,1996-2005,Less risk,0,0,0,0.026,0,0.287,0.77,1.586,2.907,5.46,8.127,11.75,1.734
49,1996-2005,Low participation,0,0,0,0,0,0.215,0.64,1.378,2.676,5.231,7.969,11.501,1.643
49,1996-2005,Mandated employer plans (100%),0,0,0,0.061,0,0.332,0.834,1.649,2.994,5.576,8.338,12.126,1.792
49,1996-2005,Mandated employer plans (60%),0,0,0,0.044,0,0.308,0.795,1.597,2.944,5.538,8.333,12.109,1.77
49,1996-2005,More risk,0,0,0,0.025,0,0.285,0.778,1.608,2.996,5.718,8.789,12.839,1.837
49,1996-2005,No auto-enrollment,0,0,0,0.054,0,0.334,0.861,1.702,3.08,5.702,8.42,12.307,1.83
49,1996-2005,No cash outs,0,0,0.065,0.268,0,0.637,1.242,2.186,3.502,6.33,9.217,12.896,2.135
49,1996-2005,No target date funds,0,0,0,0.024,0,0.27,0.734,1.495,2.773,5.247,7.919,11.414,1.675
49,1996-2005,Rebalance every 5 years,0,0,0,0.025,0,0.278,0.759,1.565,2.897,5.472,8.284,12.055,1.749
49,1996-2005,Reduce fees,0,0,0,0.026,0,0.292,0.798,1.641,3.049,5.787,8.756,12.773,1.851
49,1996-2005,Repeat the 1970s,0,0,0,0.035,0,0.395,1.069,2.297,4.452,8.82,13.823,20.75,2.873
49,2006-2015,All Roth-401k accounts #1,0,0,0,0,0,0.071,0.249,0.534,1.002,1.885,2.911,4.561,0.636
49,2006-2015,All Roth-401k accounts #2,0,0,0,0.007,0,0.245,0.735,1.531,2.79,5.16,7.749,11.763,1.685
49,2006-2015,Baseline,0,0,0,0.018,0,0.269,0.754,1.55,2.793,5.135,7.701,11.629,1.684
49,2006-2015,High participation,0,0,0,0.052,0,0.335,0.864,1.677,2.943,5.333,7.856,11.847,1.761
49,2006-2015,Less risk,0,0,0,0.019,0,0.274,0.765,1.574,2.822,5.177,7.719,11.403,1.68
49,2006-2015,Low participation,0,0,0,0,0,0.202,0.64,1.389,2.603,4.841,7.505,11.296,1.593
49,2006-2015,Mandated employer plans (100%),0,0,0,0.057,0,0.322,0.814,1.643,2.881,5.239,7.702,11.626,1.727
49,2006-2015,Mandated employer plans (60%),0,0,0,0.036,0,0.295,0.782,1.596,2.846,5.194,7.67,11.626,1.707
49,2006-2015,More risk,0,0,0,0.019,0,0.276,0.78,1.599,2.916,5.386,8.205,12.618,1.78
49,2006-2015,No auto-enrollment,0,0,0,0.052,0,0.335,0.864,1.677,2.943,5.333,7.856,11.847,1.761
49,2006-2015,No cash outs,0,0,0.064,0.265,0,0.641,1.28,2.158,3.563,5.994,8.744,12.772,2.087
49,2006-2015,No target date funds,0,0,0,0.017,0,0.262,0.726,1.494,2.695,4.919,7.385,11.13,1.618
49,2006-2015,Rebalance every 5 years,0,0,0,0.018,0,0.269,0.755,1.552,2.794,5.139,7.698,11.648,1.686
49,2006-2015,Reduce fees,0,0,0,0.019,0,0.285,0.794,1.639,2.951,5.426,8.161,12.409,1.786
49,2006-2015,Repeat the 1970s,0,0,0,0.018,0,0.268,0.742,1.512,2.773,5.115,7.778,11.621,1.676
49,2016-2025,All Roth-401k accounts #1,0,0,0,0,0,0.075,0.238,0.526,0.993,1.857,2.807,4.208,0.612
49,2016-2025,All Roth-401k accounts #2,0,0,0,0.016,0,0.264,0.724,1.503,2.812,5.167,7.57,10.993,1.643
49,2016-2025,Baseline,0,0,0,0.026,0,0.289,0.746,1.531,2.835,5.161,7.532,10.883,1.645
49,2016-2025,High participation,0,0,0,0.056,0,0.351,0.839,1.652,2.968,5.302,7.719,11.073,1.717
49,2016-2025,Less risk,0,0,0,0.027,0,0.292,0.752,1.539,2.842,5.156,7.502,10.82,1.637
49,2016-2025,Low participation,0,0,0,0,0,0.221,0.627,1.349,2.578,4.868,7.25,10.617,1.545
49,2016-2025,Mandated employer plans (100%),0,0,0,0.06,0,0.332,0.805,1.602,2.891,5.258,7.598,10.984,1.686
49,2016-2025,Mandated employer plans (60%),0,0,0,0.042,0,0.308,0.774,1.574,2.857,5.24,7.567,10.944,1.667
49,2016-2025,More risk,0,0,0,0.027,0,0.294,0.764,1.574,2.927,5.417,8,11.74,1.736
49,2016-2025,No auto-enrollment,0,0,0,0.056,0,0.351,0.839,1.652,2.968,5.302,7.719,11.073,1.717
49,2016-2025,No cash outs,0,0,0.066,0.284,0,0.668,1.234,2.126,3.491,5.983,8.457,11.874,2.035
49,2016-2025,No target date funds,0,0,0,0.025,0,0.276,0.723,1.479,2.717,4.876,7.122,10.186,1.575
49,2016-2025,Rebalance every 5 years,0,0,0,0.026,0,0.289,0.744,1.53,2.835,5.164,7.54,10.905,1.647
49,2016-2025,Reduce fees,0,0,0,0.027,0,0.302,0.777,1.611,2.997,5.44,7.962,11.558,1.743
49,2016-2025,Repeat the 1970s,0,0,0,0.02,0,0.232,0.613,1.254,2.291,4.258,6.385,9.412,1.377
49,2026-2035,All Roth-401k accounts #1,0,0,0,0,0,0.072,0.241,0.524,0.977,1.879,2.92,4.427,0.623
49,2026-2035,All Roth-401k accounts #2,0,0,0,0.01,0,0.252,0.714,1.52,2.794,5.035,7.458,10.853,1.625
49,2026-2035,Baseline,0,0,0,0.017,0,0.271,0.74,1.544,2.805,5.034,7.41,10.705,1.625
49,2026-2035,High participation,0,0,0,0.051,0,0.333,0.842,1.688,2.936,5.209,7.568,10.921,1.7
49,2026-2035,Less risk,0,0,0,0.018,0,0.273,0.739,1.572,2.828,5.03,7.276,10.73,1.616
49,2026-2035,Low participation,0,0,0,0,0,0.207,0.619,1.361,2.586,4.804,7.149,10.541,1.53
49,2026-2035,Mandated employer plans (100%),0,0,0,0.054,0,0.316,0.796,1.617,2.858,5.095,7.486,10.805,1.664
49,2026-2035,Mandated employer plans (60%),0,0,0,0.031,0,0.292,0.759,1.573,2.828,5.068,7.442,10.707,1.642
49,2026-2035,More risk,0,0,0,0.018,0,0.274,0.755,1.59,2.884,5.316,7.79,11.741,1.719
49,2026-2035,No auto-enrollment,0,0,0,0.051,0,0.333,0.842,1.688,2.936,5.209,7.568,10.921,1.7
49,2026-2035,No cash outs,0,0,0.068,0.266,0,0.656,1.269,2.159,3.476,5.883,8.315,11.746,2.025
49,2026-2035,No target date funds,0,0,0,0.017,0,0.259,0.724,1.493,2.654,4.768,7.026,10.035,1.552
49,2026-2035,Rebalance every 5 years,0,0,0,0.017,0,0.271,0.739,1.545,2.806,5.039,7.418,10.721,1.627
49,2026-2035,Reduce fees,0,0,0,0.02,0,0.286,0.774,1.621,2.95,5.313,7.892,11.394,1.723
49,2026-2035,Repeat the 1970s,0,0,0,0.012,0,0.214,0.591,1.246,2.231,4.083,6.061,8.692,1.31
49,2036-2045,All Roth-401k accounts #1,0,0,0,0,0,0.054,0.233,0.497,0.89,1.78,2.753,4.168,0.58
49,2036-2045,All Roth-401k accounts #2,0,0,0,0,0,0.21,0.662,1.334,2.49,4.824,6.989,10.37,1.506
49,2036-2045,Baseline,0,0,0,0.003,0,0.231,0.67,1.356,2.515,4.794,6.961,10.048,1.51
49,2036-2045,High participation,0,0,0,0.028,0,0.292,0.755,1.479,2.686,4.931,7.098,10.344,1.576
49,2036-2045,Less risk,0,0,0,0.004,0,0.232,0.686,1.369,2.55,4.761,7.04,10.09,1.497
49,2036-2045,Low participation,0,0,0,0,0,0.193,0.585,1.21,2.313,4.534,6.742,9.892,1.418
49,2036-2045,Mandated employer plans (100%),0,0,0,0.04,0,0.295,0.727,1.409,2.563,4.851,7.035,10.333,1.552
49,2036-2045,Mandated employer plans (60%),0,0,0,0.018,0,0.25,0.692,1.374,2.534,4.805,6.992,10.333,1.53
49,2036-2045,More risk,0,0,0,0.004,0,0.237,0.688,1.405,2.676,4.985,7.385,10.881,1.585
49,2036-2045,No auto-enrollment,0,0,0,0.028,0,0.292,0.755,1.479,2.686,4.931,7.098,10.344,1.576
49,2036-2045,No cash outs,0,0,0.071,0.275,0,0.65,1.191,2.01,3.289,5.751,7.996,11.537,1.922
49,2036-2045,No target date funds,0,0,0,0.003,0,0.223,0.652,1.325,2.412,4.498,6.957,9.696,1.459
49,2036-2045,Rebalance every 5 years,0,0,0,0.003,0,0.232,0.675,1.358,2.51,4.798,6.961,10.097,1.512
49,2036-2045,Reduce fees,0,0,0,0.004,0,0.249,0.707,1.421,2.652,5.087,7.408,10.823,1.599
49,2036-2045,Repeat the 1970s,0,0,0,0.003,0,0.241,0.741,1.533,3.022,5.649,8.557,12.42,1.782
49,2046-2055,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2046-2055,Repeat the 1970s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2056-2065,Repeat the 1970s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,All,All Roth-401k accounts #1,0,0,0,0.001,0,0.124,0.4,0.834,1.574,3.063,4.787,7.31,1.012
49,All,All Roth-401k accounts #2,0,0,0,0.008,0,0.223,0.663,1.366,2.541,4.806,7.31,10.964,1.562
49,All,Baseline,0,0,0,0.011,0,0.234,0.674,1.377,2.551,4.801,7.296,10.897,1.564
49,All,High participation,0,0,0,0.032,0,0.29,0.761,1.487,2.678,4.953,7.431,11.082,1.627
49,All,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,All,Less risk,0,0,0,0.012,0,0.239,0.686,1.403,2.583,4.808,7.303,10.854,1.565
49,All,Low participation,0,0,0,0.001,0,0.181,0.58,1.244,2.372,4.594,7.091,10.695,1.487
49,All,Mandated employer plans (100%),0,0,0,0.029,0,0.259,0.703,1.41,2.58,4.834,7.322,10.939,1.583
49,All,Mandated employer plans (60%),0,0,0,0.02,0,0.247,0.689,1.393,2.566,4.819,7.309,10.927,1.574
49,All,More risk,0,0,0,0.012,0,0.239,0.688,1.415,2.631,4.966,7.661,11.555,1.63
49,All,No auto-enrollment,0,0,0,0.032,0,0.29,0.761,1.487,2.678,4.953,7.431,11.082,1.627
49,All,No cash outs,0,0,0.035,0.182,0,0.507,1.032,1.807,3.054,5.454,8.067,11.752,1.854
49,All,No target date funds,0,0,0,0.011,0,0.229,0.659,1.341,2.469,4.634,7.089,10.508,1.519
49,All,PSID,0,0,0,0,0,0.052,0.317,0.962,2.181,5.405,9.833,16.026,1.738
49,All,Rebalance every 5 years,0,0,0,0.011,0,0.234,0.674,1.376,2.552,4.795,7.293,10.906,1.565
49,All,Reduce fees,0,0,0,0.012,0,0.245,0.702,1.436,2.668,5.04,7.671,11.496,1.643
49,All,Repeat the 1970s,0,0,0,0.011,0,0.23,0.666,1.37,2.563,4.893,7.515,11.242,1.593
49,All,SCF,0,0,0,0.024,0,0.218,0.565,1.222,2.233,4.968,8.836,13.723,1.807
49,All,SIPP,0,0,0,0.006,0,0.08,0.326,0.797,1.607,3.627,5.967,8.395,1.106
50,1921-1925,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,Repeat the 1970s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1926-1930,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1931-1935,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1931-1935,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1931-1935,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1931-1935,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1931-1935,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1931-1935,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
